AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
3.22E+11,59979800000,58700245250,73024376110,96242392950,2.13427E+11,81792901830,47528195460,2.19183E+11,78672760490,59687877150,2.0938E+11,1.25097E+11,1.81571E+11,1.83065E+11,1.55395E+11,81918090440,68805170910,1.12255E+11,2.1765E+11,31368872400,1.6334E+11,1.83416E+11,26828751600,53512662960,82236290700,39573840000,1.06939E+11,1.93347E+11,4.21764E+11
3.23267E+11,59739400000,58205601000,71412643610,96574072650,2.10432E+11,80938320780,46507471440,2.15254E+11,78491451040,59432186110,2.06655E+11,1.26551E+11,2.0488E+11,1.8139E+11,1.54433E+11,82052994820,68357507400,1.12717E+11,2.19758E+11,31802950600,1.64939E+11,1.85537E+11,26615126880,53695187280,81806117560,39460065210,1.06571E+11,1.93033E+11,4.17774E+11
3.20659E+11,59530666080,57917673750,70522967270,96629352600,2.06291E+11,81071255610,46118003400,2.11325E+11,77916441070,59144533690,2.04039E+11,1.27144E+11,2.02821E+11,1.80075E+11,1.52693E+11,81565263600,67447968840,1.11762E+11,2.17481E+11,31733805400,1.62941E+11,1.8389E+11,26388936000,53716856040,81028144860,38930765100,1.05015E+11,1.91987E+11,4.06986E+11
3.20576E+11,60348130800,58552590250,71135425620,97071592200,2.06814E+11,81773911140,46694037600,2.12215E+11,77755852700,59112572310,2.0456E+11,1.25205E+11,2.03632E+11,1.78975E+11,1.53151E+11,81657309900,67931161200,1.12193E+11,2.18156E+11,31507162800,1.64219E+11,1.82188E+11,26569050960,54301912560,81650523020,41550408990,1.05468E+11,1.91813E+11,4.07338E+11
3.21445E+11,60336109260,58796221000,71986420380,97292712000,2.09246E+11,81849873900,46846863000,2.12851E+11,77248186240,59064630240,2.04814E+11,1.22566E+11,2.04755E+11,1.78657E+11,1.53266E+11,82290231870,68208286230,1.12599E+11,2.17818E+11,31849047400,1.64619E+11,1.81825E+11,26552296080,54681115860,81934254240,41785866540,1.05355E+11,1.92092E+11,4.09752E+11
3.23156E+11,60312066180,59025086250,72766498910,98343031050,2.09789E+11,83388119790,47893129200,2.15291E+11,77867344000,59560031630,2.06364E+11,1.22105E+11,2.05161E+11,1.79452E+11,1.54158E+11,82705262670,68009324670,1.13494E+11,2.16469E+11,32075690000,1.66697E+11,1.83472E+11,26749165920,54724453380,82199680220,42042253650,1.06288E+11,1.93591E+11,4.1054E+11
3.21103E+11,59903333820,58382787000,70903336140,98287751100,2.05567E+11,78479194080,45847620000,2.13063E+11,76562651800,59496108870,2.05298E+11,1.2412E+11,1.82478E+11,1.75756E+11,1.54113E+11,82497747270,67874315040,1.13062E+11,2.13855E+11,31753012400,1.64699E+11,1.84002E+11,26493654000,54193568760,81934254240,41513782260,1.05411E+11,1.92336E+11,3.99604E+11
3.20492E+11,59554709160,58626417750,70033000590,93588955350,2.06572E+11,78592603320,45765329400,2.13594E+11,73906671250,59591993010,2.08617E+11,1.25684E+11,1.84177E+11,1.752E+11,1.56379E+11,83690960820,68677267050,1.14821E+11,2.13518E+11,32490561200,1.66936E+11,1.8657E+11,26744977200,54258575040,81980017340,41822493270,1.05892E+11,1.94253E+11,3.99259E+11
3.14879E+11,59494601460,58345873250,68550206690,93312555600,2.05829E+11,78479194080,45107004600,2.10942E+11,73238793100,59144533690,2.05807E+11,1.2412E+11,1.82615E+11,1.71465E+11,1.56081E+11,83773966980,68222497770,1.14451E+11,2.11072E+11,33135916400,1.65292E+11,1.86626E+11,26108291760,54117728100,81440012760,41812028490,1.05411E+11,1.94253E+11,3.98373E+11
3.08221E+11,60191850780,57415646750,68395480370,91764717000,2.04341E+11,77364003220,44331121800,2.09564E+11,72793541000,59096591620,2.04523E+11,1.25339E+11,1.8193E+11,1.70392E+11,1.5528E+11,84188997780,67831680420,1.1513E+11,2.07193E+11,32755617800,1.65766E+11,1.86849E+11,26363803680,54356084460,81348486560,41827725660,1.04591E+11,1.95438E+11,3.95269E+11
3.10847E+11,61021337040,56610927000,65810261440,91985836800,2.01848E+11,77515215540,42943937400,2.07761E+11,72902265350,59767780600,2.0651E+11,1.24862E+11,1.82012E+11,1.74087E+11,1.55646E+11,83971106610,66694757220,1.15037E+11,2.06771E+11,32609644600,1.6703E+11,1.88189E+11,26208821040,54161065620,80378308840,42173063400,1.04987E+11,1.93625E+11,3.96107E+11
3.14296E+11,61381983240,56950533500,67853938250,92041116750,2.06773E+11,78290178680,43461192600,2.09564E+11,72917797400,59863664740,2.06437E+11,1.26612E+11,1.82286E+11,1.7516E+11,1.56356E+11,84562525500,66751603380,1.15994E+11,2.08205E+11,32586596200,1.67346E+11,1.88077E+11,26388936000,54832797180,79765083300,41864352390,1.04931E+11,1.9237E+11,4.02658E+11
3.14907E+11,62295620280,57600215500,67886172900,92096396700,2.08804E+11,78214572520,43320123000,2.11685E+11,72141194900,59751799910,2.06619E+11,1.24809E+11,1.81984E+11,1.74842E+11,1.56722E+11,85610478270,67298747670,1.15377E+11,2.08416E+11,33078295400,1.66161E+11,1.88301E+11,26309350320,54767790900,80634582200,41670753960,1.05581E+11,1.93416E+11,4.05565E+11
3.09996E+11,61538263260,57231078000,67260820690,91377757350,2.0619E+11,78441391000,42332635800,2.08079E+11,69889047650,59208456450,2.06098E+11,1.23112E+11,1.80066E+11,1.71385E+11,1.56356E+11,85423714410,66481584120,1.14389E+11,2.06518E+11,32671107000,1.63474E+11,1.88022E+11,26074782000,53890206120,80085425000,40932986970,1.051E+11,1.92754E+11,4.01821E+11
3.09238E+11,61454112480,56315617000,65687769770,90382718250,2.03778E+11,77798738640,41862403800,2.0564E+11,70329122400,58840900580,2.03797E+11,1.21204E+11,1.79709E+11,1.6908E+11,1.54502E+11,85600102500,65721266730,1.13895E+11,2.0382E+11,32121786800,1.62684E+11,1.87156E+11,25735495680,53261812080,78794905580,40247543880,1.04252E+11,1.9251E+11,3.97387E+11
3.07194E+11,60780906240,55791441750,65468574150,89940478650,2.05587E+11,77666427860,41697822600,2.02564E+11,70587989900,58409421950,2.03469E+11,1.19878E+11,1.80312E+11,1.68246E+11,1.54456E+11,85745363280,65351766690,1.13802E+11,2.03651E+11,32394526200,1.62131E+11,1.87045E+11,25559569440,51961686480,78364732440,40603346400,1.04393E+11,1.90976E+11,4.00442E+11
3.11439E+11,60600583140,56345148000,66564552250,89047995150,2.07557E+11,77742034020,42544240200,2.03837E+11,70536216400,58537267470,2.03179E+11,1.20249E+11,1.8171E+11,1.67968E+11,1.53174E+11,85828369440,65863382130,1.13247E+11,2.03989E+11,31956606600,1.64185E+11,1.85286E+11,25743873120,51864177060,78950500120,41205071250,1.02978E+11,1.90209E+11,4.03742E+11
3.09793E+11,60925164720,56596161500,67170563670,89378006250,2.07779E+11,77477412460,41968206000,2.05958E+11,70546571100,57834117110,2.02488E+11,1.19295E+11,1.79572E+11,1.68683E+11,1.52693E+11,85527472110,65955757140,1.1229E+11,2.08036E+11,32294649800,1.65134E+11,1.84756E+11,25639155120,51679992600,79069484180,41487620310,1.03573E+11,1.90418E+11,4.0586E+11
3.12022E+11,61466134020,56839792250,67434887800,90533045100,2.07477E+11,78479194080,41850648000,2.0617E+11,71789135100,57530484000,2.02876E+11,1.17757E+11,1.83026E+11,1.70034E+11,1.52258E+11,84687034740,66417632190,1.11765E+11,2.08795E+11,32505926800,1.65371E+11,1.84784E+11,25769005440,52330055400,79014568460,41754472200,1.03742E+11,1.90697E+11,4.07042E+11
3.21658E+11,62031146400,57607598250,68208519400,92403108000,2.10894E+11,78687111020,42473705400,2.08291E+11,72860846550,57977943320,2.04608E+11,1.19348E+11,1.84452E+11,1.71822E+11,1.52945E+11,84604028580,67064257260,1.13432E+11,2.10904E+11,32440623000,1.69479E+11,1.87017E+11,26003573760,53034290100,80332545740,42413753340,1.04478E+11,1.9251E+11,4.1118E+11
3.19512E+11,59999506140,55629021250,65268719320,90093030300,2.0603E+11,76362221600,41262858000,2.02882E+11,70499974950,56571642600,2.01737E+11,1.16644E+11,1.82231E+11,1.65941E+11,1.52831E+11,84022985460,64975160880,1.11889E+11,2.06012E+11,31557101000,1.66319E+11,1.85342E+11,25634966400,52384227300,77156586600,41430064020,1.02611E+11,1.89303E+11,4.04087E+11
3.2006E+11,60215893860,55880034750,65881177670,89378006250,2.03276E+11,75719569240,42038740800,2.02458E+11,69573229300,56076241210,2.01168E+11,1.17095E+11,1.82231E+11,1.65345E+11,1.51182E+11,83784342750,64989372420,1.1158E+11,2.04242E+11,31172961000,1.65924E+11,1.84253E+11,25626588960,53511002820,77147433980,42225387300,1.02328E+11,1.86688E+11,4.00639E+11
3.17598E+11,59242149120,55252501000,65178462300,88057961850,2.03034E+11,74434264520,41380416000,1.99595E+11,70065077550,55139444350,1.99909E+11,1.15212E+11,1.81162E+11,1.65186E+11,1.50015E+11,83566451580,64449333900,1.10561E+11,2.01585E+11,30869490400,1.6466E+11,1.82634E+11,25626588960,52925946300,76186408880,41403902070,1.008E+11,1.87071E+11,3.999E+11
3.12604E+11,58641072120,55060549500,64379042980,87947958150,2.00381E+11,74472067600,41215834800,1.95777E+11,69324716500,54598081050,1.99545E+11,1.15737E+11,1.81052E+11,1.61053E+11,1.49763E+11,83732463900,64392487740,1.09759E+11,2.02471E+11,30642847800,1.63869E+11,1.8283E+11,25576324320,52167539700,76616582020,40917289800,99611836380,1.86685E+11,3.95515E+11
3.07056E+11,58773309060,54765239500,64391936840,85307869350,1.99959E+11,74377559900,41356904400,1.95989E+11,68853577650,54661770850,1.98261E+11,1.16962E+11,1.79545E+11,1.61808E+11,1.49259E+11,84188997780,64555920450,1.0979E+11,2.02892E+11,31461066000,1.63869E+11,1.81602E+11,25647532560,51972520860,76195561500,41764936980,1.00093E+11,1.86928E+11,3.94087E+11
3.07241E+11,57823607400,54521608750,63205701720,84152830500,2.00924E+11,74150741420,40992474600,1.96307E+11,68128748650,54295554500,1.99049E+11,1.1569E+11,1.81299E+11,1.60497E+11,1.49717E+11,84199373550,64598555070,1.10469E+11,2.0188E+11,30769614000,1.63395E+11,1.81015E+11,25421341680,52221711600,76003356480,40137663690,1.01564E+11,1.86442E+11,3.97831E+11
3.06547E+11,58100102820,54765239500,63992227180,84207832350,2.03497E+11,74415362980,41345148600,1.97049E+11,69133154550,54661770850,1.99654E+11,1.15372E+11,1.83054E+11,1.62842E+11,1.50839E+11,84313507020,65344660920,1.11117E+11,2.02049E+11,30988573800,1.63948E+11,1.81462E+11,25584701760,54821962800,76964381580,39991156770,1.00913E+11,1.86199E+11,3.999E+11
3.01378E+11,57390831960,53665209750,62399835470,83162797200,2.00361E+11,72770929000,41227590600,1.94292E+11,70370541200,53292440150,1.97644E+11,1.13357E+11,1.81162E+11,1.6312E+11,1.49694E+11,83379687720,64470651210,1.09419E+11,1.99899E+11,30600592400,1.58892E+11,1.80597E+11,24801411120,53532671580,75692167400,39080720910,99555254820,1.83073E+11,3.93003E+11
3.02025E+11,57991908960,53849778500,61529499920,82832786100,1.98873E+11,72525208980,41098276800,1.95034E+11,71204094550,53356129950,1.97632E+11,1.13383E+11,1.82533E+11,1.65583E+11,1.49076E+11,83763591210,64875680100,1.09049E+11,2.02724E+11,30927111400,1.61657E+11,1.80792E+11,24612918720,53207640180,75756235740,39169671540,1.008E+11,1.82726E+11,3.90294E+11
3.07426E+11,57883715100,55104846000,63089656980,82942789800,2.0223E+11,72941042860,41827136400,1.97261E+11,70981468500,55330513750,1.98782E+11,1.1569E+11,1.83931E+11,1.65325E+11,1.50198E+11,84531398190,65792324430,1.10006E+11,2.04242E+11,31591673600,1.62605E+11,1.80764E+11,24566842800,53738524800,76900313240,39729537270,1.00659E+11,1.83733E+11,3.95959E+11
3.02164E+11,56837841120,54521608750,61664885450,81622745400,1.97828E+11,72563012060,40698579600,1.95034E+11,69816564750,53945260600,1.96614E+11,1.13569E+11,1.81354E+11,1.6165E+11,1.48733E+11,84292755480,64683824310,1.08555E+11,2.00194E+11,30881014600,1.59524E+11,1.77973E+11,24101894880,53467665300,76213866740,39159206760,99357219360,1.81684E+11,3.87486E+11
3.00693E+11,58196275140,54639732750,61542393780,82777784250,1.99878E+11,71844753540,40475219400,1.95564E+11,70458556150,54932452500,1.97026E+11,1.13569E+11,1.81793E+11,1.60378E+11,1.49923E+11,84884174370,65074641660,1.08586E+11,2.02344E+11,30842600600,1.59919E+11,1.79369E+11,24194046720,53803531080,77202349700,39180136320,99696708720,1.83455E+11,3.90245E+11
2.96162E+11,58304469000,54750474000,61858293350,82337769450,1.99356E+11,71901458160,40663312200,1.96095E+11,71048774050,54980219850,1.9917E+11,1.12349E+11,1.8171E+11,1.62126E+11,1.50221E+11,85620854040,65216757060,1.09234E+11,2.04579E+11,31157595400,1.60077E+11,1.80569E+11,24261066240,54128562480,77403707340,38944678770,1.00461E+11,1.83421E+11,3.89259E+11
2.91594E+11,58761287520,55016253000,63295958740,83272800900,2.00843E+11,72260587420,41098276800,1.95989E+11,69966707900,55362358650,1.99872E+11,1.13065E+11,1.82313E+11,1.60855E+11,1.50702E+11,85797242130,65771007120,1.10469E+11,2.0635E+11,31971972200,1.60156E+11,1.81685E+11,24114461040,55547866260,78291511480,38745847950,1.00857E+11,1.84185E+11,3.92658E+11
3.00823E+11,59566730700,54617584500,65365423270,85307869350,2.0422E+11,73300172120,42414926400,1.99488E+11,70391250600,56413240350,2.01326E+11,1.14788E+11,1.82259E+11,1.62563E+11,1.51686E+11,85911375600,66389209110,1.10438E+11,2.08795E+11,32463671400,1.6142E+11,1.79257E+11,24328085760,56577132360,78309816720,39237692610,1.01819E+11,1.85053E+11,3.96895E+11
2.98335E+11,59927376900,53244393000,64566003950,84482841600,2.03175E+11,72411799740,42297368400,1.96837E+11,69645712200,55617117850,2.00672E+11,1.13436E+11,1.81107E+11,1.61689E+11,1.52006E+11,85755739050,65941545600,1.09481E+11,2.07868E+11,31480273000,1.60235E+11,1.7881E+11,24009743040,56100419640,78199985280,39065023740,1.01677E+11,1.8408E+11,3.932E+11
3.06307E+11,59157998340,52602093750,64823881150,85087861950,1.99738E+11,71485624280,41874159600,1.94928E+11,68527404600,56763534250,2.01205E+11,1.15106E+11,1.80011E+11,1.59226E+11,1.48756E+11,85382211330,65614680180,1.07938E+11,2.07699E+11,31572466600,1.63158E+11,1.77136E+11,23942723520,55417853700,77907101440,39405129090,1.01988E+11,1.85053E+11,3.86402E+11
3.01794E+11,58112124360,52609476500,64475746930,82117762050,1.96803E+11,71031987320,41415683400,1.9058E+11,67776688850,55855954600,1.99933E+11,1.12402E+11,1.78339E+11,1.56921E+11,1.48641E+11,84915301680,64584343530,1.06642E+11,2.04916E+11,31184485200,1.58655E+11,1.74707E+11,23741664960,54670281480,77184044460,38390045430,1.01847E+11,1.81997E+11,3.78225E+11
3.07056E+11,59554709160,52875255500,64985054400,82777784250,1.98813E+11,71958162780,41274613800,1.93868E+11,67673141850,56047024000,2.03021E+11,1.13145E+11,1.7886E+11,1.58471E+11,1.49282E+11,85413338640,65550728250,1.0658E+11,2.12506E+11,31353506800,1.59366E+11,1.75349E+11,23967855840,55287841140,78099306460,38662129710,1.02978E+11,1.8158E+11,3.83841E+11
3.10033E+11,59891312280,53222244750,66944921120,83217799050,2.01728E+11,71674639680,41686066800,1.95564E+11,66922426100,57416354700,2.05916E+11,1.1394E+11,1.80669E+11,1.5712E+11,1.51159E+11,87519619950,66097872540,1.07753E+11,2.17565E+11,34534186000,1.62368E+11,1.7507E+11,24106083600,56089585260,79215926100,39389431920,1.03459E+11,1.82414E+11,3.92264E+11
3.08905E+11,61213681680,53687358000,66635468480,84345336975,2.03597E+11,72487405900,42074008200,1.96837E+11,68615419550,57288975100,2.06558E+11,1.1341E+11,1.81765E+11,1.60736E+11,1.52716E+11,87747886890,66161824470,1.08339E+11,2.16047E+11,34488089200,1.63316E+11,1.74595E+11,24533333040,55840394520,79142705140,45296800230,1.03884E+11,1.82796E+11,3.95318E+11
3.10413E+11,62151361800,54580670750,68634016780,85857887850,2.06733E+11,73791612160,42320880000,2.00019E+11,68905351150,57671113900,2.07781E+11,1.17492E+11,1.82341E+11,1.62683E+11,1.54044E+11,87488492640,67398228450,1.08926E+11,2.19252E+11,34564917200,1.62763E+11,1.77443E+11,24453747360,55883732040,81009839620,44088118140,1.05327E+11,1.84532E+11,4.00885E+11
3.17431E+11,62920740360,54831684250,70026553660,87232934100,2.09246E+11,75076916880,42697065600,2.03625E+11,70748487750,58483158850,2.11403E+11,1.19454E+11,1.84479E+11,1.65226E+11,1.55875E+11,88868470050,68691478590,1.09882E+11,2.19421E+11,35271734800,1.63948E+11,1.79396E+11,24759523920,57563060940,82492564060,46029334830,1.06939E+11,1.85817E+11,4.03988E+11
3.23137E+11,62908718820,54743091250,69904061990,86187898950,2.11317E+11,75549455380,42673554000,2.01928E+11,69635357500,58260244550,2.12481E+11,1.18977E+11,1.85356E+11,1.6304E+11,1.56356E+11,88858094280,68314872780,1.09543E+11,2.19505E+11,35241003600,1.64185E+11,1.79369E+11,24516578160,57259698300,81925101620,46212468480,1.06996E+11,1.854E+11,4.01969E+11
3.25292E+11,63425645040,55178673500,70967805440,85582878600,2.11236E+11,74793393780,42861646800,2.02034E+11,69319539150,58228399650,2.15242E+11,1.20621E+11,1.85164E+11,1.61173E+11,1.56883E+11,89086361220,69096507480,1.09666E+11,2.22035E+11,35475329000,1.64185E+11,1.80597E+11,24550087920,57563060940,82757990040,46149679800,1.06204E+11,1.86546E+11,4.01821E+11
3.30322E+11,64423432860,56101517250,71967079590,87452941500,2.14272E+11,75114719960,43696308600,2.04685E+11,68565638560,58992677250,2.13753E+11,1.23165E+11,1.86178E+11,1.64193E+11,1.57386E+11,89293876620,69615228690,1.10284E+11,2.25745E+11,35978552400,1.5984E+11,1.81295E+11,24671560800,57021341940,83645794180,47169995850,1.05864E+11,1.8922E+11,4.05712E+11
3.32644E+11,63798312780,55422304250,71180554130,86572911900,2.12864E+11,75436046140,42767600400,2.01397E+11,68093332480,58308011900,2.13765E+11,1.22423E+11,1.85219E+11,1.61888E+11,1.57226E+11,88816591200,69366526740,1.11487E+11,2.2701E+11,35817213600,1.59287E+11,1.81239E+11,24571031520,56425451040,82693921700,46950235470,1.06034E+11,1.87796E+11,4.06008E+11
3.27363E+11,62836589580,54152471250,69729994880,84867854550,2.09889E+11,74131839880,41239346400,1.97579E+11,67047149120,57894028200,2.11948E+11,1.21151E+11,1.84397E+11,1.56682E+11,1.55898E+11,88557196950,68613315120,1.10129E+11,2.24565E+11,35121920200,1.58339E+11,1.80653E+11,24399294000,55190331720,81577302060,45992708100,1.05015E+11,1.87067E+11,4.03446E+11
3.27132E+11,62992869600,53104120750,68937022490,85802886000,2.09849E+11,73999529100,40028499000,1.94928E+11,66178715360,57495966950,2.10809E+11,1.1903E+11,1.83739E+11,1.56523E+11,1.55326E+11,88183669230,68130122760,1.0999E+11,2.23806E+11,35045092200,1.58023E+11,1.80122E+11,24432803760,55699547580,80964076520,45888060300,1.04931E+11,1.8731E+11,4.03397E+11
3.31081E+11,62451900300,53281306750,70039447520,85637880450,2.11256E+11,74774492240,40263615000,1.96307E+11,65980651520,57527811850,2.11136E+11,1.19189E+11,1.85384E+11,1.57437E+11,1.55807E+11,88152541920,68350401630,1.1121E+11,2.24565E+11,35360087000,1.57944E+11,1.80429E+11,24491445840,56046247740,80698650540,46432228860,1.04506E+11,1.87588E+11,4.06304E+11
3.3085E+11,61766672520,52557797250,69356072940,84867854550,2.10412E+11,74812295320,40616289000,1.96519E+11,65965415840,57257130200,2.11027E+11,1.18076E+11,1.85466E+11,1.60338E+11,1.54914E+11,89034482370,67490603460,1.12074E+11,2.23215E+11,35325514400,1.57311E+11,1.80318E+11,24181480560,56631304260,80378308840,46013637660,1.04336E+11,1.86233E+11,4.05121E+11
3.37462E+11,62283598740,52624242000,70503626480,85747884150,2.13467E+11,74226347580,41086521000,1.95246E+11,66102536960,57177517950,2.12614E+11,1.18606E+11,1.8489E+11,1.5633E+11,1.54593E+11,88692081960,67838786190,1.10901E+11,2.2583E+11,35225638000,1.56047E+11,1.8096E+11,24252688800,56306272860,80835939840,46437461250,1.04167E+11,1.86233E+11,4.08865E+11
3.45673E+11,61706564820,51347026250,69497905400,84895355475,2.13548E+11,73243467500,40287126600,1.93974E+11,65681016480,56827224050,2.12299E+11,1.18129E+11,1.83903E+11,1.55743E+11,1.53655E+11,88609075800,67220584200,1.09543E+11,2.24227E+11,34818449600,1.55178E+11,1.80178E+11,23674645440,56284604100,80195256440,46081658730,1.03855E+11,1.85157E+11,4.07141E+11
3.48494E+11,62283598740,52070535750,70684140520,86132897100,2.16061E+11,74736689160,40863160800,1.97049E+11,65254417440,57495966950,2.33601E+11,1.22264E+11,1.82889E+11,1.57933E+11,1.58691E+11,89449513170,66986093790,1.10469E+11,2.32238E+11,34856863600,1.57549E+11,1.80346E+11,23888270160,55742885100,81293570840,46678151190,1.04591E+11,1.87414E+11,4.11969E+11
3.57788E+11,62620201860,53207479250,71116084830,87012926700,2.15297E+11,74396461440,41286369600,1.99276E+11,67417884000,57973640450,2.31634E+11,1.21893E+11,1.81573E+11,1.60162E+11,1.57661E+11,89511767790,66971882250,1.09852E+11,2.28191E+11,34803084000,1.57232E+11,1.79201E+11,23900836320,55807891380,79829151640,46379904960,1.05609E+11,1.87136E+11,4.10343E+11
